item_idx,l0_before_ref,l0_after,l1_before_ref,l1_after,l2_before_ref,l2_after
6107,33,2,72,101,162,152
6108,61,5,50,53,57,144
6109,46,49,10,126,151,99
6110,28,23,81,48,14,106
6111,13,13,38,19,222,184
6112,36,44,75,49,23,185
6113,29,12,27,87,132,207
6114,17,46,67,67,37,93
6115,47,27,63,92,5,65
6116,19,21,9,113,230,84
6117,58,29,91,9,235,31
6118,52,17,74,8,62,52
6119,4,3,20,28,230,251
6120,46,49,101,94,255,173
6121,32,29,114,72,136,3
6122,16,28,29,100,233,174
6123,4,28,74,2,173,50
6124,7,2,88,114,99,100
6125,8,33,50,87,154,39
6126,51,15,62,13,99,88
6127,52,17,84,2,169,213
6128,42,43,36,78,53,50
6129,42,43,87,127,159,211
6130,28,23,22,117,16,5
6131,4,3,35,90,52,4
6132,3,52,125,1,216,149
6133,48,20,14,100,81,243
6134,42,47,46,111,205,218
6135,36,48,29,6,89,148
6136,7,7,41,6,1,159
6137,23,45,24,48,255,90
6138,62,38,100,0,199,37
6139,34,50,119,11,24,252
6140,33,2,2,2,191,134
6141,47,27,127,25,230,6
6142,28,23,82,116,34,76
6143,4,3,76,47,90,186
6144,6,14,48,46,166,224
6145,61,57,67,107,113,231
6146,16,18,116,44,241,214
6147,56,44,65,42,249,166
6148,21,5,103,70,198,219
6149,52,17,116,19,237,110
6150,5,28,106,61,14,109
6151,13,3,126,83,196,62
6152,8,59,52,85,163,193
6153,4,3,84,125,129,163
6154,0,5,7,42,26,160
6155,24,46,114,125,177,189
6156,56,44,105,13,181,162
6157,62,38,12,56,223,238
6158,60,61,36,87,163,23
6159,25,51,68,9,181,136
6160,26,48,34,12,216,172
6161,2,14,97,85,48,192
6162,6,14,27,19,163,64
6163,16,18,114,104,231,211
6164,46,40,90,68,72,225
6165,4,3,97,26,241,142
6166,35,9,6,88,207,122
6167,35,42,69,102,222,128
6168,11,56,35,10,53,179
6169,29,12,48,68,220,253
6170,4,18,62,47,183,151
6171,47,33,69,111,27,232
6172,42,43,29,59,183,216
6173,9,37,52,104,127,176
6174,28,23,15,77,152,243
6175,16,18,95,110,135,57
6176,49,26,2,20,124,140
6177,41,56,80,95,250,208
6178,30,40,60,32,251,236
6179,41,56,59,76,123,135
6180,39,41,71,36,185,107
6181,43,62,65,89,124,223
6182,38,59,13,70,134,121
6183,31,24,66,79,247,213
6184,23,22,37,29,65,30
6185,5,63,87,115,236,87
6186,31,63,76,103,230,26
6187,2,60,56,1,175,229
6188,39,10,82,34,210,175
6189,52,17,27,52,214,238
6190,43,42,91,14,160,230
6191,28,23,30,100,3,239
6192,40,53,122,25,204,133
6193,40,53,122,121,114,30
6194,58,29,80,117,175,226
6195,58,29,80,24,92,185
6196,24,11,84,30,149,178
6197,9,37,22,112,103,239
6198,46,49,10,2,17,246
6199,55,11,106,75,129,186
6200,46,49,26,110,107,249
6201,24,46,14,24,172,58
6202,52,17,105,35,173,189
6203,46,49,15,26,244,39
6204,42,21,51,83,41,232
6205,48,20,125,96,121,185
6206,3,52,108,19,197,5
6207,16,47,111,124,218,230
6208,16,18,117,8,153,206
6209,43,18,19,107,193,40
6210,53,30,22,112,60,181
6211,0,18,42,35,94,94
6212,56,44,6,96,7,39
6213,38,59,45,68,21,70
6214,51,35,9,115,67,120
6215,46,44,55,105,167,201
6216,16,18,106,61,126,130
6217,20,55,11,53,39,142
6218,3,52,38,53,161,57
6219,41,56,44,93,73,176
6220,11,4,62,116,169,234
6221,10,8,15,65,201,16
6222,33,6,92,67,222,92
6223,59,6,125,93,113,189
6224,14,19,14,58,87,206
6225,3,52,91,21,44,182
6226,24,46,56,114,185,120
6227,61,57,68,111,21,70
6228,3,52,29,40,242,148
6229,11,4,123,116,230,68
6230,24,49,65,92,88,12
6231,24,28,96,23,70,179
6232,52,17,91,91,173,67
6233,6,29,127,71,246,4
6234,6,44,127,50,66,68
6235,56,44,74,50,108,5
6236,12,45,107,45,240,135
6237,35,35,18,17,171,221
6238,39,5,49,37,39,192
6239,22,21,22,8,215,138
6240,20,62,56,20,21,123
6241,36,35,92,126,223,229
6242,24,46,110,12,105,160
6243,55,10,103,117,222,29
6244,24,46,69,81,12,103
6245,43,53,66,23,229,143
6246,48,58,55,68,109,208
6247,24,58,66,40,74,207
6248,36,35,52,97,117,81
6249,50,6,123,32,175,97
6250,3,52,85,88,174,10
6251,39,24,127,85,65,228
6252,60,61,54,81,50,174
6253,53,30,22,83,174,126
6254,56,37,89,125,72,103
6255,9,37,56,53,202,185
6256,49,26,61,99,1,126
6257,7,7,111,83,72,85
6258,58,29,20,32,211,71
6259,58,29,101,103,175,85
6260,0,13,66,113,105,95
6261,26,51,67,2,64,200
6262,26,26,33,38,20,102
6263,4,6,3,25,52,229
6264,61,57,95,56,243,185
6265,35,35,41,89,63,12
6266,58,25,67,10,196,160
6267,10,39,82,17,154,26
6268,44,16,3,79,7,223
6269,42,11,36,78,54,122
6270,15,1,76,20,222,66
6271,6,14,102,108,8,88
6272,9,37,98,37,83,196
6273,6,62,25,95,159,51
6274,4,6,45,30,166,128
6275,24,46,6,72,27,71
6276,16,18,38,66,58,62
6277,14,46,69,111,27,34
6278,7,7,118,75,179,30
6279,27,40,34,55,205,55
6280,30,34,68,63,215,136
6281,8,42,127,24,5,100
6282,41,33,59,55,119,142
6283,8,33,124,55,100,254
6284,39,24,88,60,242,149
6285,55,10,118,112,43,21
6286,55,10,120,6,185,94
6287,50,36,113,106,0,66
6288,30,35,124,55,9,113
6289,3,52,96,42,205,201
6290,24,49,24,42,190,183
6291,40,1,107,68,251,33
6292,15,1,74,87,133,21
6293,31,1,55,72,67,186
6294,15,1,121,89,65,55
6295,15,1,125,112,18,84
6296,15,1,34,34,90,248
6297,8,61,1,92,159,252
6298,56,1,1,102,217,221
6299,55,10,86,94,223,156
6300,47,40,115,114,64,105
6301,60,61,86,94,89,187
6302,10,8,22,56,85,182
6303,47,40,127,114,199,12
6304,54,26,79,116,54,196
6305,56,33,118,76,206,128
6306,48,37,55,107,235,190
6307,43,62,93,85,172,10
6308,43,11,84,107,42,117
6309,49,26,24,14,6,144
6310,5,42,47,108,122,46
6311,15,1,62,116,161,248
6312,5,63,39,103,242,239
6313,7,7,97,41,30,225
6314,7,2,112,16,123,89
6315,42,47,65,17,76,103
6316,9,25,1,121,30,141
6317,13,13,122,115,179,151
6318,19,27,90,36,252,76
6319,17,38,76,37,212,4
6320,55,55,117,23,24,3
6321,56,44,13,122,89,85
6322,30,35,82,96,48,53
6323,49,26,75,32,187,151
6324,14,11,111,107,3,232
6325,20,47,113,20,209,251
6326,49,26,18,92,223,231
6327,8,33,24,71,199,181
6328,26,51,9,93,102,92
6329,10,8,91,71,236,46
6330,10,8,101,93,163,149
6331,63,52,15,115,18,153
6332,46,49,49,85,24,110
6333,62,38,85,42,186,161
6334,5,21,119,81,5,93
6335,5,28,60,103,220,253
6336,3,62,77,72,139,45
6337,43,62,82,59,100,116
6338,5,28,111,40,192,150
6339,18,25,23,119,235,64
6340,48,55,75,24,29,216
6341,22,21,11,25,51,92
6342,39,24,79,6,62,17
6343,48,7,82,115,112,217
6344,59,6,10,76,75,9
6345,59,6,20,28,189,61
6346,46,49,45,46,176,59
6347,7,45,76,48,178,162
6348,59,52,127,36,11,35
6349,36,36,1,97,121,145
6350,17,0,117,20,223,207
6351,13,3,52,28,34,170
6352,4,3,29,81,99,169
6353,59,6,109,65,108,92
6354,15,1,93,112,122,95
6355,3,52,40,42,148,67
6356,2,36,122,92,8,48
6357,35,36,19,15,161,177
6358,7,7,21,93,253,251
6359,28,23,116,44,91,238
6360,42,43,10,30,110,54
6361,56,44,58,97,7,195
6362,8,58,1,57,175,145
6363,14,19,23,23,192,78
6364,6,14,28,8,2,155
6365,2,36,48,53,160,143
6366,14,18,64,90,75,125
6367,52,56,51,15,84,208
6368,14,46,87,65,127,44
6369,14,11,29,23,18,27
6370,37,9,28,17,233,141
6371,25,42,43,49,7,154
6372,56,5,40,57,51,253
6373,7,7,17,28,191,204
6374,19,2,34,52,31,1
6375,55,8,70,33,187,129
6376,34,46,89,111,34,52
6377,13,13,111,3,207,10
6378,61,57,122,82,204,135
6379,7,7,95,62,112,71
6380,13,13,84,29,171,3
6381,44,3,54,30,74,203
6382,6,14,49,109,171,180
6383,20,55,60,8,149,85
6384,42,43,4,39,122,117
6385,35,47,70,21,105,133
6386,61,57,83,26,67,61
6387,4,18,61,2,123,218
6388,40,3,13,80,31,242
6389,34,19,6,6,150,188
6390,38,59,35,31,79,222
6391,8,33,122,64,227,131
6392,59,6,45,124,168,171
6393,63,60,41,70,46,122
6394,8,40,114,112,174,80
6395,56,44,93,45,98,94
6396,23,47,55,124,194,225
6397,7,7,120,75,179,7
6398,3,52,27,126,101,85
6399,63,60,15,101,83,50
6400,21,34,94,119,165,159
6401,36,35,48,59,101,246
6402,60,61,101,85,168,227
6403,23,51,8,13,176,255
6404,48,51,71,88,34,226
6405,31,58,109,0,149,233
6406,49,8,12,56,112,119
6407,63,58,107,107,246,63
6408,27,31,42,83,182,52
6409,54,1,113,68,251,205
6410,45,1,70,39,77,115
6411,18,20,104,65,145,136
6412,19,10,118,77,149,221
6413,14,19,83,50,139,203
6414,19,47,99,11,175,35
6415,62,43,108,124,79,222
6416,11,4,40,73,32,172
6417,57,35,53,72,144,238
6418,57,60,107,97,250,103
6419,63,58,12,92,21,132
6420,35,29,17,77,241,250
6421,18,25,6,54,198,173
6422,52,17,117,11,117,248
6423,54,14,123,76,168,138
6424,17,0,78,89,252,135
6425,28,23,16,83,253,47
6426,47,40,58,58,161,163
6427,55,10,73,88,138,134
6428,8,50,81,108,29,111
6429,21,48,29,119,65,149
6430,31,11,19,31,238,4
6431,46,49,74,37,126,34
6432,13,13,67,77,189,65
6433,13,13,76,54,83,30
6434,13,13,17,0,142,175
6435,13,13,11,97,173,185
6436,13,13,115,72,46,69
6437,13,13,126,46,23,234
6438,13,13,17,0,142,175
6439,49,13,76,121,141,96
6440,13,13,24,71,74,22
6441,13,13,87,73,124,137
6442,36,13,17,0,6,64
6443,13,13,51,2,84,10
6444,46,63,39,123,104,171
6445,36,35,33,103,89,226
6446,13,13,95,97,202,34
6447,13,13,95,106,133,172
6448,46,49,74,50,194,224
6449,13,32,16,84,182,38
6450,43,42,99,82,165,57
6451,23,22,23,70,55,20
6452,43,42,79,4,224,46
6453,10,8,127,117,202,57
6454,49,26,88,101,137,187
6455,26,10,78,85,74,80
6456,34,7,100,95,176,67
6457,40,53,63,126,69,174
6458,57,54,45,114,247,164
6459,35,35,45,40,171,17
6460,38,59,59,52,250,233
6461,50,63,121,57,53,66
6462,46,49,10,16,118,161
6463,4,3,109,5,127,242
6464,28,23,80,19,74,191
6465,4,3,114,47,44,249
6466,19,53,62,59,232,74
6467,51,48,69,60,140,34
6468,63,58,76,50,50,132
6469,8,33,67,83,45,2
6470,22,21,22,62,118,90
6471,24,49,30,89,24,212
6472,16,28,60,80,233,58
6473,4,3,45,30,179,189
6474,24,46,27,35,0,161
6475,38,59,102,99,253,78
6476,34,14,63,121,188,222
6477,22,21,11,79,189,92
6478,13,13,31,88,216,213
6479,20,1,44,49,242,230
6480,4,11,32,59,151,251
6481,48,20,88,3,48,123
6482,33,2,26,94,240,35
6483,9,37,28,51,185,62
6484,62,38,46,111,87,16
6485,46,42,105,111,105,72
6486,37,3,1,73,75,112
6487,63,8,107,34,106,22
6488,56,5,77,24,109,166
6489,13,13,95,110,208,25
6490,43,46,45,67,211,49
6491,6,59,49,64,228,197
6492,24,46,116,44,37,189
6493,58,29,90,113,136,221
6494,19,38,116,44,88,117
6495,13,13,13,34,212,96
6496,7,7,14,93,107,10
6497,49,26,81,54,144,39
6498,51,13,33,49,165,37
6499,14,46,51,17,255,99
6500,14,46,38,113,154,25
6501,17,0,114,84,204,252
6502,46,49,112,13,211,135
6503,56,44,41,59,182,113
6504,28,23,8,104,229,191
6505,56,44,120,6,16,39
6506,45,41,120,119,189,196
6507,17,0,35,60,80,226
6508,4,18,53,47,105,201
6509,56,44,66,46,104,242
6510,0,3,50,90,18,94
6511,37,9,74,93,102,249
6512,62,38,22,88,164,181
6513,46,49,52,121,103,108
6514,56,44,122,98,196,105
6515,50,34,62,37,129,236
6516,5,28,42,101,64,215
6517,36,35,39,75,188,132
6518,11,4,60,85,71,183
6519,2,55,117,18,122,36
6520,13,13,29,100,1,10
6521,34,5,92,65,188,214
6522,50,62,67,48,178,114
6523,51,15,77,19,7,194
6524,47,27,114,26,81,113
6525,3,48,110,13,48,25
6526,35,35,7,59,6,68
6527,43,21,65,42,113,6
6528,39,24,92,118,102,214
6529,4,18,19,14,75,54
6530,50,34,122,37,224,206
6531,28,23,33,116,244,72
6532,23,22,70,28,151,232
6533,60,61,60,109,162,101
6534,20,30,34,105,4,170
6535,13,13,46,104,245,130
6536,3,48,26,26,26,250
6537,53,30,126,91,16,76
6538,14,19,57,19,201,122
6539,50,36,67,88,0,20
6540,40,34,126,123,93,78
6541,50,34,71,123,26,155
6542,52,34,6,9,43,175
6543,35,8,48,98,198,127
6544,15,5,94,57,83,79
6545,15,1,25,114,47,105
6546,13,13,29,100,147,109
6547,13,13,2,52,177,88
6548,10,8,104,12,220,37
6549,63,48,29,80,174,41
6550,46,49,24,53,148,38
6551,18,43,88,13,17,103
6552,34,34,127,59,239,175
6553,1,13,78,114,120,138
6554,37,9,49,89,28,177
6555,58,23,113,61,139,137
6556,3,52,39,29,12,117
6557,58,4,47,67,12,234
6558,15,1,94,121,137,5
6559,12,27,36,34,29,154
6560,55,61,28,92,19,200
6561,58,29,29,117,119,149
6562,43,42,16,56,129,157
6563,37,14,26,88,170,230
6564,55,10,81,16,146,132
6565,49,30,36,98,133,95
6566,24,11,54,30,174,126
6567,18,20,3,91,143,235
6568,23,22,49,31,229,174
6569,4,3,109,5,211,73
6570,59,3,77,91,157,201
6571,59,62,74,118,12,85
6572,13,13,29,40,151,64
6573,59,6,82,64,61,153
6574,42,43,109,125,138,231
6575,0,16,103,100,140,166
6576,46,49,78,64,216,16
6577,24,49,109,59,153,124
6578,58,29,27,24,126,105
6579,17,0,3,71,7,147
6580,1,32,5,117,34,236
6581,59,6,45,30,244,97
6582,43,6,124,18,237,244
6583,51,58,47,68,79,119
6584,18,1,64,102,68,113
6585,15,1,49,54,189,208
6586,62,25,16,90,236,109
6587,34,5,75,12,215,79
6588,14,46,11,80,140,28
6589,43,62,42,65,239,77
6590,54,57,47,50,125,50
6591,2,32,56,59,31,255
6592,57,63,120,74,104,38
6593,50,34,15,74,169,252
6594,14,46,46,111,236,140
6595,43,42,116,44,149,95
6596,61,57,87,8,165,28
6597,59,6,75,87,143,71
6598,28,3,20,29,119,196
6599,20,21,72,17,160,247
6600,56,44,75,100,82,136
6601,3,48,84,74,167,254
6602,20,0,106,37,159,162
6603,38,59,18,16,113,179
6604,32,58,66,106,68,111
6605,14,61,31,14,227,33
6606,42,5,118,96,109,86
6607,51,15,110,117,211,215
6608,51,15,91,74,147,50
6609,48,55,67,88,245,24
6610,3,52,93,107,77,144
6611,24,11,92,20,29,229
6612,18,25,14,8,96,75
6613,52,19,122,8,76,138
6614,49,26,108,18,87,108
6615,46,49,10,113,74,135
6616,36,35,122,121,128,34
6617,37,0,22,110,98,233
6618,31,1,55,72,204,111
6619,31,1,18,122,18,151
6620,22,21,58,93,140,224
6621,2,40,102,25,37,107
6622,47,27,99,106,77,120
6623,2,27,5,25,86,191
6624,2,40,102,25,96,24
6625,62,38,0,31,94,25
6626,4,3,7,98,64,202
6627,24,42,42,30,247,243
6628,26,51,49,69,253,252
6629,12,45,32,112,210,173
6630,12,62,57,108,150,225
6631,34,6,64,50,165,182
6632,14,18,61,4,20,163
6633,50,34,99,37,4,22
6634,7,7,60,57,248,70
6635,31,39,75,68,165,241
6636,14,1,100,42,233,153
6637,31,1,39,27,230,221
6638,34,32,119,17,213,51
6639,27,31,126,55,98,222
6640,2,36,111,3,249,164
6641,49,26,87,47,124,253
6642,52,3,18,4,127,157
6643,42,43,114,47,67,16
6644,11,4,41,51,75,215
6645,11,4,20,13,207,137
6646,57,15,16,50,81,69
6647,41,56,28,25,216,149
6648,51,15,9,25,131,195
6649,17,32,68,113,65,60
6650,16,7,22,21,45,116
6651,9,12,35,70,45,51
6652,10,8,127,114,151,89
6653,25,34,58,27,141,13
6654,38,59,35,121,209,110
6655,28,23,16,121,1,212
6656,27,31,111,3,49,196
6657,57,60,7,1,215,116
6658,52,17,30,113,108,148
6659,43,42,72,6,1,245
6660,3,52,126,14,86,126
6661,3,52,48,122,185,95
6662,36,35,2,51,78,215
6663,8,33,96,45,246,169
6664,9,37,49,13,130,206
6665,9,37,34,104,231,38
6666,18,25,73,78,243,248
6667,42,43,38,25,173,17
6668,62,38,42,101,207,226
6669,24,46,113,34,162,137
6670,22,31,58,98,78,215
6671,19,8,12,101,51,232
6672,26,24,76,64,73,156
6673,15,1,3,43,16,177
6674,42,43,44,70,96,119
6675,43,42,23,71,75,12
6676,19,47,73,43,178,234
6677,37,9,25,21,163,89
6678,22,21,62,59,173,219
6679,22,52,23,43,169,12
6680,53,39,26,80,156,169
6681,60,61,29,40,230,31
6682,58,29,13,53,102,150
6683,5,29,58,81,20,103
6684,6,14,7,116,64,213
6685,0,14,127,99,31,162
6686,59,6,8,12,221,94
6687,4,3,92,126,123,163
6688,62,38,36,109,239,134
6689,18,25,23,77,149,69
6690,2,36,49,45,165,148
6691,43,42,33,65,212,164
6692,43,47,19,9,218,213
6693,9,28,24,79,230,41
6694,0,48,34,32,179,175
6695,0,11,24,113,74,191
6696,40,53,82,99,65,25
6697,54,50,1,121,21,165
6698,44,16,95,126,134,81
6699,63,46,91,75,202,56
6700,24,46,44,35,179,57
6701,14,46,50,93,171,207
6702,43,42,64,24,255,101
6703,32,54,62,21,246,224
6704,49,26,109,5,177,108
6705,17,36,100,89,128,113
6706,54,50,80,76,238,149
6707,10,33,90,102,167,174
6708,60,61,33,59,130,16
6709,30,36,7,71,109,3
6710,12,47,115,14,105,137
6711,43,42,112,123,243,64
6712,43,62,82,115,103,116
6713,56,6,76,8,59,4
6714,7,26,78,47,27,12
6715,48,20,127,8,137,66
6716,48,10,9,58,239,123
6717,47,27,29,87,113,49
6718,28,23,71,29,195,47
6719,42,10,78,65,116,219
6720,61,2,126,72,241,195
6721,62,38,41,75,41,222
6722,61,57,61,19,220,144
6723,35,35,87,127,239,68
6724,18,43,9,49,198,96
6725,22,21,58,93,67,185
6726,32,54,74,24,63,208
6727,1,32,112,60,51,62
6728,39,41,69,114,196,98
6729,29,12,52,81,85,190
6730,29,12,117,19,27,228
6731,9,37,23,74,77,45
6732,13,29,15,71,79,231
6733,58,48,103,119,125,136
6734,61,24,33,81,32,138
6735,11,4,7,115,201,91
6736,14,46,96,42,96,120
6737,63,60,86,16,78,208
6738,14,46,20,42,235,243
6739,34,5,75,53,21,188
6740,41,56,33,35,53,8
6741,29,12,4,114,189,59
6742,35,35,87,106,69,241
6743,45,34,66,2,155,195
6744,42,27,116,22,245,14
6745,22,43,1,72,67,50
6746,39,24,3,70,69,97
6747,36,60,14,87,160,175
6748,11,35,105,47,39,233
6749,33,39,6,101,214,228
6750,27,31,32,101,222,193
6751,53,33,123,34,107,92
6752,7,7,36,93,89,186
6753,5,63,121,87,217,50
6754,24,6,36,90,204,128
6755,49,26,2,23,166,99
6756,11,4,101,32,112,59
6757,45,41,99,124,235,225
6758,11,4,27,100,38,70
6759,11,34,84,27,18,163
6760,20,55,105,108,184,28
6761,19,47,26,80,59,147
6762,49,26,109,109,107,10
6763,3,52,28,39,77,67
6764,43,62,93,112,30,98
6765,44,16,84,100,3,86
6766,38,59,84,85,223,224
6767,59,6,116,90,249,22
6768,4,18,47,36,6,234
6769,27,31,41,29,128,24
6770,39,41,100,114,54,51
6771,37,9,91,84,23,180
6772,37,37,95,110,45,136
6773,27,31,66,115,199,181
6774,50,34,122,98,246,222
6775,31,58,124,118,72,197
6776,15,1,96,92,8,104
6777,15,1,125,2,62,226
6778,31,18,69,8,25,252
6779,14,5,79,19,241,190
6780,46,34,121,5,26,191
6781,47,29,45,0,58,186
6782,33,32,30,123,42,156
6783,25,55,98,14,98,86
6784,30,40,68,42,124,44
6785,53,30,96,42,116,167
6786,48,43,52,78,88,187
6787,43,42,86,54,121,238
6788,28,23,18,9,1,2
6789,4,18,9,113,5,148
6790,63,60,15,120,42,151
6791,16,18,109,85,182,201
6792,16,18,109,85,182,201
6793,46,49,16,16,241,217
6794,20,51,29,16,162,97
6795,40,20,126,115,53,172
6796,49,26,60,29,210,161
6797,52,17,69,115,67,54
6798,59,6,8,103,132,94
6799,5,28,77,98,70,149
6800,4,18,19,65,70,234
6801,46,49,30,100,115,222
6802,0,3,64,88,209,249
6803,4,3,19,101,120,146
6804,14,46,60,32,102,185
6805,59,6,22,46,98,71
6806,13,13,112,16,121,35
6807,13,13,58,119,141,16
6808,63,54,50,18,206,127
6809,16,24,119,116,237,29
6810,49,30,84,2,247,171
6811,62,57,86,120,110,129
6812,51,50,24,13,15,65
6813,52,50,32,94,85,31
6814,22,21,81,82,86,68
6815,48,51,80,102,34,218
6816,47,27,60,87,251,219
6817,54,50,89,82,207,123
6818,62,38,92,20,180,70
6819,27,31,17,78,70,194
6820,26,51,65,26,212,238
6821,53,30,23,78,100,109
6822,7,40,112,68,203,51
6823,11,4,30,111,4,22
6824,10,8,32,7,127,54
6825,4,3,45,125,18,106
6826,22,21,86,56,214,232
6827,51,48,26,60,247,171
6828,56,44,118,25,177,173
6829,51,15,27,71,59,120
6830,47,27,64,88,232,155
6831,20,21,9,12,46,57
6832,4,3,70,118,175,26
6833,52,17,78,100,226,99
6834,7,7,50,120,175,203
6835,47,27,125,50,98,27
6836,47,27,55,117,82,23
6837,30,34,68,18,95,166
6838,32,54,37,12,174,217
6839,12,45,72,81,151,31
6840,14,19,36,80,48,70
6841,18,25,87,72,154,133
6842,54,50,98,50,73,12
6843,54,50,30,1,204,134
6844,14,46,74,50,23,34
6845,6,19,1,37,11,149
6846,34,5,35,96,189,89
6847,11,4,58,22,5,195
6848,49,30,98,32,238,152
6849,62,38,24,43,0,60
6850,35,47,117,92,221,26
6851,19,47,53,80,93,239
6852,52,36,25,121,233,133
6853,2,36,10,98,219,49
6854,2,36,10,32,113,154
6855,16,59,78,76,227,233
6856,38,59,96,109,26,18
6857,58,14,126,0,192,9
6858,19,47,87,42,133,122
6859,41,45,84,107,70,101
6860,61,57,5,87,173,209
6861,6,14,95,60,167,123
6862,63,58,37,50,117,66
6863,63,60,37,115,27,207
6864,32,54,89,22,141,157
6865,63,58,53,127,49,249
6866,31,58,59,30,156,218
6867,63,60,4,127,84,180
6868,63,19,47,8,90,159
6869,18,20,12,101,88,232
6870,57,60,9,1,160,152
6871,43,57,46,31,21,201
6872,58,29,98,95,120,16
6873,63,58,122,91,179,77
6874,42,43,31,55,201,114
6875,20,51,86,25,101,58
6876,62,38,8,57,133,56
6877,34,5,110,11,222,118
6878,1,40,47,25,217,199
6879,10,8,98,2,28,189
6880,32,54,51,103,52,34
6881,19,47,0,17,164,138
6882,23,22,33,13,116,70
6883,20,55,0,125,174,199
6884,13,5,61,57,167,40
6885,63,58,38,43,114,190
6886,3,58,102,116,39,218
6887,48,20,19,65,42,233
6888,14,46,72,2,190,2
6889,42,43,101,94,52,237
6890,5,28,60,40,65,107
6891,5,28,24,10,235,221
6892,7,7,2,110,206,225
6893,28,23,62,59,73,251
6894,23,22,95,104,99,225
6895,6,14,26,40,161,53
6896,40,53,101,88,228,190
6897,45,41,58,7,139,4
6898,20,8,55,10,203,119
6899,8,33,61,113,186,21
6900,25,8,98,10,223,54
6901,10,8,38,8,83,231
6902,34,12,33,30,188,170
6903,19,47,76,110,81,10
6904,23,31,21,93,112,127
6905,16,18,44,100,120,131
6906,16,18,74,100,220,214
6907,14,19,4,42,116,169
6908,4,3,121,20,83,110
6909,36,35,23,48,172,210
6910,6,14,58,120,44,205
6911,53,39,98,50,56,166
6912,49,48,75,0,25,73
6913,20,10,52,8,31,1
6914,52,17,112,2,133,154
6915,23,22,33,55,124,1
6916,42,38,69,65,37,20
6917,20,55,20,121,10,145
6918,60,61,25,12,243,20
6919,24,49,94,46,241,254
6920,49,26,37,58,248,35
6921,28,23,55,44,143,65
6922,36,46,92,116,49,4
6923,63,28,24,119,90,62
6924,42,18,46,43,220,65
6925,19,47,89,127,186,116
6926,56,44,29,52,204,249
6927,42,10,78,66,81,226
6928,14,57,17,31,3,194
6929,8,33,94,48,148,116
6930,60,61,115,96,107,210
6931,25,55,33,54,41,8
6932,23,3,124,4,235,21
6933,5,12,33,27,249,177
6934,6,14,45,102,177,251
6935,38,59,85,64,244,114
6936,53,39,71,112,235,161
6937,36,35,88,40,13,202
6938,51,15,49,87,23,66
6939,24,49,116,79,225,222
6940,52,17,18,52,1,254
6941,49,26,115,33,124,234
6942,33,2,84,117,221,139
6943,55,10,87,99,183,87
6944,10,8,116,107,89,207
6945,63,15,20,77,78,121
6946,54,50,51,46,247,254
6947,32,27,34,30,8,191
6948,37,9,83,11,94,63
6949,32,54,41,51,29,24
6950,17,0,88,85,218,41
6951,17,0,3,45,240,123
6952,57,60,96,55,15,239
6953,6,9,114,39,255,69
6954,1,63,1,23,76,244
6955,63,60,91,51,181,34
6956,51,15,111,10,235,232
6957,2,36,33,81,195,172
6958,27,31,113,43,122,220
6959,33,33,109,42,62,150
6960,44,16,44,106,126,227
6961,25,51,101,10,255,178
6962,25,55,61,10,236,67
6963,25,55,126,72,112,101
6964,25,55,59,10,123,33
6965,17,15,64,92,170,128
6966,61,3,3,25,234,70
6967,58,29,71,65,19,166
